date,hour,location,province,AQI,CO,CO_24h,NO2,NO2_24h,O3,O3_24h,O3_8h,O3_8h_24h,PM10,PM10_24h,PM2.5,PM2.5_24h,SO2,SO2_24h
20190125,0,Alashanmeng,Neimenggu,68.0,0.3,0.7,11.0,22.0,68.0,76.0,66.0,70.0,84.0,80.0,40.0,54.0,10.0,18.0
20190125,0,Ankang,Shanxi,213.0,1.867,1.4669999999999999,67.0,56.0,13.0,34.0,20.0,30.0,244.0,153.0,162.0,101.0,26.0,24.0
20190125,0,Anqing,Anhui,92.0,0.8,0.86,58.0,64.0,40.0,103.0,49.0,82.0,83.0,87.0,68.0,61.0,9.0,8.0
20190125,0,Anshan,Liaoning,89.0,1.314,1.286,52.0,50.0,24.0,56.0,23.0,44.0,100.0,96.0,66.0,58.0,37.0,32.0
20190125,0,Anshun,Guizhou,39.0,0.9,0.875,13.0,13.0,42.0,53.0,36.0,46.0,36.0,34.0,27.0,31.0,26.0,18.0
20190125,0,Anyang,Henan,171.0,2.26,3.1,76.0,96.0,6.0,39.0,8.0,26.0,225.0,246.0,129.0,177.0,31.0,48.0
20190125,0,Baicheng,Jilin,52.0,0.25,0.3,10.0,14.0,60.0,80.0,62.0,72.0,51.0,41.0,30.0,23.0,6.0,8.0
20190125,0,Baise,Guangxi,105.0,1.4,1.2,36.0,31.0,13.0,84.0,45.0,72.0,107.0,109.0,78.0,84.0,9.0,21.0
20190125,0,Baishan,Jilin,63.0,1.05,0.9,25.0,22.0,21.0,66.0,34.0,57.0,73.0,67.0,40.0,37.0,17.0,21.0
20190125,0,Baiyin,Gansu,40.0,0.55,0.6,21.0,20.0,70.0,87.0,78.0,82.0,29.0,54.0,22.0,32.0,5.0,8.0
20190125,0,Baoding,Hebei,117.0,1.767,1.5330000000000001,75.0,63.0,10.0,45.0,17.0,34.0,124.0,117.0,88.0,74.0,21.0,21.0
20190125,0,Baoji,Shanxi,136.0,1.338,1.6,63.0,69.0,19.0,44.0,25.0,32.0,149.0,152.0,103.0,117.0,18.0,21.0
20190125,0,Baoshan,Yunnan,37.0,0.35,0.4,17.0,17.0,67.0,103.0,73.0,83.0,28.0,39.0,20.0,23.0,4.0,5.0
20190125,0,Baotou,Neimenggu,63.0,1.317,1.7169999999999999,29.0,41.0,39.0,60.0,47.0,52.0,73.0,120.0,37.0,61.0,26.0,26.0
20190125,0,Bayannur,Neimenggu,48.0,0.5670000000000001,0.733,13.0,21.0,44.0,68.0,49.0,59.0,47.0,101.0,19.0,34.0,10.0,17.0
20190125,0,Bazhong,Sichuan,226.0,1.475,1.325,42.0,43.0,14.0,25.0,19.0,22.0,247.0,202.0,175.0,134.0,5.0,6.0
20190125,0,Beihai,Guangxi,114.0,1.05,1.225,18.0,26.0,159.0,181.0,167.0,168.0,98.0,99.0,85.0,104.0,9.0,13.0
20190125,0,Beijing,Beijing,71.0,1.042,1.167,56.0,50.0,32.0,54.0,19.0,41.0,71.0,75.0,51.0,57.0,9.0,11.0
20190125,0,Bengbu,Anhui,214.0,1.4,1.133,103.0,71.0,21.0,138.0,50.0,112.0,219.0,161.0,163.0,118.0,35.0,21.0
20190125,0,Benxi,Liaoning,69.0,1.18,1.1,48.0,39.0,13.0,66.0,26.0,49.0,86.0,73.0,45.0,41.0,26.0,20.0
