date,hour,location,AQI,CO,CO_24h,NO2,NO2_24h,O3,O3_24h,O3_8h,O3_8h_24h,PM10,PM10_24h,PM2.5,PM2.5_24h,SO2,SO2_24h
20190313,0,Alashanmeng,53.0,0.467,0.467,12.0,10.0,94.0,115.0,102.0,110.0,31.0,33.0,15.0,16.0,11.0,10.0
20190313,0,Ankang,82.0,0.5670000000000001,0.7,47.0,36.0,32.0,107.0,58.0,95.0,111.0,75.0,32.0,29.0,12.0,19.0
20190313,0,Anqing,62.0,0.48,0.6,23.0,37.0,76.0,137.0,94.0,122.0,72.0,98.0,30.0,39.0,7.0,7.0
20190313,0,Anshan,75.0,1.2,0.943,37.0,23.0,39.0,85.0,49.0,79.0,98.0,88.0,29.0,17.0,21.0,15.0
20190313,0,Anshun,55.0,0.55,1.0,10.0,31.0,80.0,81.0,68.0,68.0,46.0,71.0,38.0,56.0,24.0,55.0
20190313,0,Anyang,69.0,0.58,0.54,49.0,25.0,35.0,93.0,65.0,88.0,86.0,81.0,41.0,16.0,10.0,11.0
20190313,0,Baicheng,39.0,0.2,0.2,6.0,7.0,72.0,92.0,77.0,91.0,30.0,33.0,18.0,15.0,8.0,11.0
20190313,0,Baise,81.0,1.1,0.9,41.0,23.0,61.0,132.0,112.0,116.0,81.0,63.0,59.0,40.0,40.0,19.0
20190313,0,Baishan,76.0,0.7,0.75,7.0,7.0,72.0,87.0,75.0,84.0,100.0,85.0,12.0,12.0,3.0,4.0
20190313,0,Baiyin,50.0,0.55,0.8,13.0,25.0,78.0,106.0,93.0,98.0,49.0,60.0,16.0,22.0,9.0,58.0
20190313,0,Baoding,39.0,0.333,0.25,18.0,14.0,70.0,95.0,76.0,90.0,38.0,33.0,15.0,12.0,5.0,4.0
20190313,0,Baoji,78.0,0.8,0.775,60.0,37.0,22.0,109.0,63.0,95.0,104.0,80.0,50.0,32.0,6.0,10.0
20190313,0,Baoshan,54.0,0.5,0.55,6.0,11.0,87.0,115.0,103.0,113.0,56.0,60.0,33.0,32.0,4.0,5.0
20190313,0,Baotou,50.0,0.867,0.5329999999999999,64.0,23.0,11.0,90.0,52.0,87.0,49.0,30.0,22.0,16.0,10.0,8.0
20190313,0,Bayannur,76.0,0.9,0.767,36.0,20.0,46.0,91.0,64.0,86.0,99.0,35.0,36.0,19.0,21.0,14.0
20190313,0,Bazhong,80.0,0.725,0.725,40.0,43.0,32.0,68.0,39.0,49.0,91.0,90.0,58.0,49.0,4.0,5.0
