date,hour,location,province,AQI,CO,CO_24h,NO2,NO2_24h,O3,O3_24h,O3_8h,O3_8h_24h,PM10,PM10_24h,PM2.5,PM2.5_24h,SO2,SO2_24h
20190331,0,Alashanmeng,Neimenggu,63.0,0.433,0.467,7.0,6.0,112.0,120.0,114.0,116.0,23.0,23.0,14.0,14.0,7.0,8.0
20190331,0,Ankang,Shanxi,65.0,0.467,0.5,29.0,21.0,48.0,93.0,76.0,88.0,77.0,81.0,23.0,26.0,8.0,14.0
20190331,0,Anqing,Anhui,57.0,0.46,0.82,12.0,22.0,90.0,118.0,107.0,113.0,51.0,84.0,26.0,49.0,6.0,7.0
20190331,0,Anshan,Liaoning,52.0,1.157,0.929,31.0,25.0,42.0,83.0,60.0,70.0,51.0,59.0,34.0,38.0,13.0,11.0
20190331,0,Anshun,Guizhou,60.0,0.55,0.475,7.0,8.0,93.0,108.0,94.0,100.0,59.0,50.0,42.0,37.0,7.0,9.0
20190331,0,Anyang,Henan,76.0,0.48,0.48,38.0,21.0,51.0,98.0,72.0,91.0,100.0,91.0,26.0,18.0,9.0,12.0
20190331,0,Baicheng,Jilin,89.0,0.85,0.35,56.0,17.0,20.0,102.0,62.0,99.0,93.0,56.0,66.0,33.0,17.0,11.0
20190331,0,Baise,Guangxi,66.0,0.95,0.95,12.0,11.0,84.0,120.0,103.0,112.0,75.0,69.0,47.0,45.0,17.0,15.0
20190331,0,Baishan,Jilin,54.0,0.8,0.8,11.0,20.0,63.0,106.0,69.0,93.0,55.0,42.0,34.0,25.0,19.0,19.0
20190331,0,Baiyin,Gansu,55.0,0.6,0.5,20.0,18.0,69.0,93.0,83.0,89.0,58.0,75.0,24.0,27.0,21.0,34.0
20190331,0,Baoding,Hebei,51.0,0.38299999999999995,0.25,41.0,11.0,34.0,96.0,66.0,93.0,50.0,32.0,26.0,12.0,17.0,7.0
20190331,0,Baoji,Shanxi,76.0,0.675,0.575,56.0,31.0,26.0,105.0,68.0,95.0,99.0,107.0,36.0,27.0,6.0,5.0
20190331,0,Baoshan,Yunnan,65.0,0.65,0.5,11.0,15.0,109.0,130.0,116.0,125.0,54.0,49.0,44.0,25.0,5.0,5.0
20190331,0,Baotou,Neimenggu,41.0,0.7,0.4,46.0,13.0,33.0,94.0,70.0,91.0,40.0,29.0,16.0,14.0,7.0,6.0
20190331,0,Bayannur,Neimenggu,45.0,0.5670000000000001,0.5329999999999999,25.0,16.0,56.0,96.0,73.0,93.0,44.0,33.0,24.0,17.0,8.0,10.0
20190331,0,Bazhong,Sichuan,61.0,0.3,0.35,35.0,26.0,37.0,98.0,68.0,90.0,70.0,74.0,24.0,26.0,3.0,4.0
20190331,0,Beihai,Guangxi,64.0,0.75,0.8,13.0,16.0,97.0,111.0,95.0,100.0,61.0,56.0,45.0,38.0,6.0,11.0
20190331,0,Beijing,Beijing,32.0,0.325,0.242,32.0,8.0,39.0,81.0,63.0,78.0,28.0,25.0,9.0,4.0,2.0,2.0
20190331,0,Bengbu,Anhui,69.0,0.3670000000000001,0.7,30.0,24.0,61.0,92.0,73.0,84.0,85.0,146.0,21.0,68.0,12.0,13.0
20190331,0,Benxi,Liaoning,48.0,0.667,0.95,18.0,29.0,63.0,86.0,55.0,70.0,47.0,65.0,26.0,40.0,11.0,14.0
20190331,0,Bijie,Guizhou,74.0,0.6,0.65,13.0,22.0,141.0,141.0,120.0,123.0,94.0,96.0,53.0,56.0,11.0,14.0
20190331,0,Binzhou,Shandong,48.0,0.633,0.5670000000000001,34.0,16.0,48.0,96.0,72.0,91.0,47.0,73.0,15.0,9.0,11.0,8.0
20190331,0,Bozhou,Anhui,71.0,0.4,0.4,25.0,22.0,60.0,105.0,81.0,95.0,90.0,111.0,17.0,43.0,7.0,5.0
