date,hour,location,province,AQI,CO,CO_24h,NO2,NO2_24h,O3,O3_24h,O3_8h,O3_8h_24h,PM10,PM10_24h,PM2.5,PM2.5_24h,SO2,SO2_24h
20190315,0,Alashanmeng,Neimenggu,47.0,0.433,0.433,8.0,8.0,89.0,110.0,93.0,105.0,29.0,33.0,15.0,17.0,12.0,10.0
20190315,0,Ankang,Shanxi,57.0,0.5670000000000001,0.667,36.0,25.0,30.0,90.0,53.0,80.0,61.0,58.0,24.0,32.0,10.0,10.0
20190315,0,Anqing,Anhui,44.0,0.52,0.52,55.0,21.0,44.0,115.0,79.0,107.0,43.0,36.0,26.0,22.0,6.0,7.0
20190315,0,Anshan,Liaoning,84.0,1.517,2.843,44.0,36.0,32.0,92.0,51.0,85.0,115.0,74.0,52.0,32.0,23.0,26.0
20190315,0,Anshun,Guizhou,40.0,0.7,0.7,12.0,13.0,65.0,85.0,55.0,76.0,33.0,24.0,28.0,18.0,19.0,15.0
20190315,0,Anyang,Henan,93.0,1.22,1.0,81.0,49.0,8.0,105.0,53.0,93.0,133.0,102.0,66.0,53.0,17.0,18.0
20190315,0,Baicheng,Jilin,57.0,0.55,0.35,45.0,16.0,25.0,100.0,69.0,98.0,61.0,43.0,33.0,27.0,13.0,11.0
20190315,0,Baise,Guangxi,57.0,1.2,1.2,29.0,25.0,9.0,49.0,23.0,43.0,62.0,75.0,34.0,54.0,12.0,13.0
20190315,0,Baishan,Jilin,49.0,0.9,0.9,22.0,19.0,41.0,89.0,66.0,85.0,48.0,50.0,23.0,24.0,13.0,15.0
20190315,0,Baiyin,Gansu,57.0,1.2,0.65,44.0,30.0,48.0,100.0,83.0,94.0,35.0,44.0,35.0,26.0,192.0,45.0
20190315,0,Baoding,Hebei,46.0,0.41700000000000004,0.45,33.0,34.0,49.0,92.0,71.0,88.0,45.0,49.0,21.0,22.0,6.0,8.0
20190315,0,Baoji,Shanxi,70.0,0.85,0.825,52.0,34.0,29.0,111.0,56.0,100.0,88.0,57.0,37.0,28.0,8.0,12.0
20190315,0,Baoshan,Yunnan,72.0,0.7,0.7,12.0,14.0,111.0,130.0,119.0,123.0,86.0,67.0,52.0,42.0,5.0,5.0
20190315,0,Baotou,Neimenggu,53.0,1.1,0.583,47.0,22.0,34.0,94.0,63.0,90.0,54.0,41.0,28.0,12.0,42.0,11.0
20190315,0,Bayannur,Neimenggu,52.0,0.7,0.633,19.0,19.0,53.0,89.0,59.0,83.0,51.0,41.0,28.0,17.0,10.0,11.0
20190315,0,Bazhong,Sichuan,53.0,0.45,0.6,47.0,31.0,23.0,110.0,44.0,85.0,54.0,41.0,26.0,20.0,5.0,5.0
20190315,0,Beihai,Guangxi,117.0,1.075,0.9,14.0,14.0,51.0,106.0,53.0,98.0,93.0,58.0,88.0,45.0,6.0,7.0
20190315,0,Beijing,Beijing,85.0,0.20800000000000002,0.292,10.0,21.0,71.0,83.0,74.0,79.0,118.0,42.0,7.0,6.0,1.0,2.0
