date,hour,location,province,AQI,CO,CO_24h,NO2,NO2_24h,O3,O3_24h,O3_8h,O3_8h_24h,PM10,PM10_24h,PM2.5,PM2.5_24h,SO2,SO2_24h
20180119,0,Alashanmeng,Neimenggu,66.0,0.9670000000000001,0.833,22.0,22.0,73.0,100.0,73.0,95.0,58.0,46.0,47.0,30.0,16.0,13.0
20180119,0,Ankang,Shanxi,167.0,2.0,1.8,52.0,50.0,33.0,39.0,34.0,35.0,168.0,175.0,126.0,107.0,30.0,38.0
20180119,0,Anqing,Anhui,241.0,1.325,1.2,68.0,67.0,34.0,49.0,40.0,42.0,209.0,153.0,190.0,151.0,18.0,11.0
20180119,0,Anshan,Liaoning,53.0,1.3,1.886,26.0,42.0,53.0,74.0,39.0,60.0,53.0,87.0,26.0,51.0,23.0,30.0
20180119,0,Anshun,Guizhou,53.0,1.0,0.975,18.0,21.0,35.0,47.0,28.0,36.0,43.0,74.0,36.0,56.0,26.0,28.0
20180119,0,Anyang,Henan,438.0,4.85,4.24,120.0,101.0,10.0,45.0,21.0,35.0,499.0,377.0,406.0,259.0,39.0,59.0
20180119,0,Baicheng,Jilin,46.0,0.5,0.5,32.0,26.0,42.0,85.0,51.0,77.0,44.0,44.0,32.0,30.0,14.0,15.0
20180119,0,Baise,Guangxi,67.0,1.15,1.6,38.0,31.0,28.0,85.0,48.0,59.0,68.0,101.0,48.0,78.0,20.0,26.0
20180119,0,Baishan,Jilin,87.0,1.25,1.2,49.0,34.0,15.0,77.0,27.0,63.0,92.0,71.0,64.0,44.0,52.0,34.0
20180119,0,Baiyin,Gansu,75.0,0.95,1.55,28.0,44.0,31.0,50.0,20.0,37.0,98.0,127.0,39.0,49.0,25.0,94.0
20180119,0,Baoding,Hebei,212.0,2.483,3.133,88.0,89.0,9.0,60.0,18.0,41.0,239.0,294.0,161.0,190.0,51.0,42.0
20180119,0,Baoji,Shanxi,182.0,1.85,1.55,69.0,59.0,9.0,55.0,16.0,39.0,223.0,159.0,137.0,81.0,20.0,31.0
20180119,0,Baoshan,Yunnan,37.0,0.5,0.7,7.0,21.0,70.0,93.0,72.0,85.0,20.0,64.0,23.0,38.0,14.0,17.0
20180119,0,Baotou,Neimenggu,96.0,2.05,2.05,64.0,55.0,16.0,68.0,26.0,57.0,139.0,110.0,37.0,44.0,42.0,41.0
20180119,0,Bayannur,Neimenggu,36.0,0.267,0.3670000000000001,14.0,18.0,67.0,83.0,70.0,78.0,28.0,50.0,19.0,15.0,5.0,6.0
20180119,0,Bazhong,Sichuan,82.0,1.1,1.05,29.0,36.0,18.0,36.0,20.0,28.0,78.0,94.0,60.0,65.0,5.0,5.0
20180119,0,Beihai,Guangxi,103.0,0.925,1.15,28.0,29.0,96.0,214.0,162.0,197.0,77.0,111.0,76.0,94.0,9.0,13.0
20180119,0,Beijing,Beijing,174.0,2.045,1.25,104.0,77.0,4.0,36.0,6.0,22.0,184.0,102.0,131.0,61.0,20.0,12.0
20180119,0,Bengbu,Anhui,156.0,1.117,1.117,71.0,43.0,30.0,87.0,54.0,64.0,140.0,111.0,118.0,92.0,22.0,18.0
20180119,0,Benxi,Liaoning,70.0,2.033,2.1,54.0,50.0,15.0,68.0,23.0,45.0,88.0,117.0,46.0,68.0,28.0,39.0
20180119,0,Bijie,Guizhou,81.0,0.95,1.05,28.0,29.0,86.0,96.0,65.0,86.0,96.0,78.0,59.0,49.0,11.0,13.0
20180119,0,Binzhou,Shandong,230.0,3.0,3.033,112.0,102.0,3.0,16.0,3.0,10.0,241.0,258.0,179.0,178.0,79.0,69.0
20180119,0,Bozhou,Anhui,249.0,1.55,1.7,75.0,49.0,23.0,77.0,51.0,57.0,261.0,269.0,198.0,226.0,16.0,13.0
20180119,0,Cangzhou,Hebei,172.0,2.4330000000000003,2.6,89.0,93.0,4.0,39.0,10.0,22.0,213.0,241.0,130.0,146.0,75.0,63.0
20180119,0,Changchun,Jilin,120.0,1.64,1.09,65.0,48.0,17.0,75.0,25.0,61.0,120.0,83.0,90.0,58.0,44.0,60.0
20180119,0,Changde,Hunan,233.0,1.94,1.4,33.0,26.0,75.0,75.0,60.0,60.0,182.0,93.0,182.0,101.0,19.0,10.0
20180119,0,Changsha,Hunan,212.0,1.26,1.15,34.0,38.0,23.0,48.0,30.0,39.0,,139.0,161.0,142.0,5.0,8.0
20180119,0,Changzhi,Shanxi,117.0,2.18,1.5,74.0,70.0,13.0,44.0,15.0,30.0,165.0,119.0,88.0,61.0,99.0,75.0
20180119,0,Changzhou,Jiangsu,142.0,1.3219999999999998,1.5330000000000001,65.0,63.0,24.0,61.0,23.0,43.0,132.0,123.0,108.0,99.0,16.0,19.0
20180119,0,Chaoyang,Liaoning,59.0,1.275,1.375,36.0,32.0,36.0,79.0,42.0,66.0,63.0,70.0,41.0,33.0,54.0,51.0
20180119,0,Chaozhou,Guangdong,81.0,1.3,1.033,36.0,32.0,65.0,160.0,98.0,137.0,76.0,82.0,59.0,66.0,16.0,18.0
20180119,0,Chengde,Hebei,78.0,1.9,1.46,55.0,47.0,5.0,51.0,12.0,35.0,103.0,90.0,54.0,35.0,26.0,35.0
20180119,0,Chengdu,Sichuan,98.0,1.133,1.311,75.0,72.0,20.0,68.0,38.0,46.0,116.0,155.0,73.0,107.0,15.0,14.0
20180119,0,Chenzhou,Hunan,165.0,1.6,1.78,40.0,36.0,24.0,115.0,60.0,85.0,173.0,133.0,125.0,90.0,15.0,21.0
20180119,0,Chifeng,Neimenggu,52.0,1.175,1.55,24.0,30.0,43.0,67.0,38.0,57.0,51.0,55.0,26.0,28.0,34.0,33.0
20180119,0,Chizhou,Anhui,229.0,1.633,1.633,64.0,76.0,33.0,49.0,27.0,32.0,216.0,200.0,178.0,155.0,7.0,15.0
20180119,0,Chongqing,Chongqing,105.0,1.5190000000000001,1.465,59.0,60.0,5.0,21.0,7.0,14.0,101.0,126.0,78.0,91.0,13.0,11.0
20180119,0,Chongzuo,Guangxi,67.0,1.0,1.05,55.0,30.0,20.0,106.0,67.0,92.0,82.0,78.0,35.0,62.0,7.0,10.0
20180119,0,Chuzhou,Anhui,189.0,0.833,1.0,49.0,52.0,37.0,73.0,45.0,58.0,165.0,151.0,142.0,119.0,8.0,12.0
20180119,0,Dalian,Liaoning,54.0,0.95,1.7,42.0,53.0,39.0,69.0,29.0,47.0,55.0,115.0,25.0,55.0,19.0,26.0
20180119,0,Dandong,Liaoning,80.0,2.275,1.475,38.0,36.0,20.0,76.0,26.0,59.0,92.0,85.0,58.0,54.0,25.0,42.0
20180119,0,Daqing,Heilongjiang,81.0,1.12,1.16,38.0,55.0,37.0,62.0,33.0,47.0,66.0,86.0,59.0,74.0,12.0,22.0
20180119,0,Datong,Shanxi,60.0,1.6,1.2670000000000001,45.0,38.0,19.0,70.0,27.0,59.0,68.0,70.0,31.0,29.0,67.0,43.0
20180119,0,Dazhou,Sichuan,67.0,0.88,1.72,37.0,53.0,38.0,63.0,40.0,51.0,61.0,121.0,48.0,88.0,14.0,17.0
20180119,0,Deyang,Sichuan,88.0,0.875,1.175,56.0,65.0,22.0,65.0,39.0,49.0,123.0,164.0,64.0,101.0,7.0,9.0
20180119,0,Dezhou,Shandong,290.0,3.133,2.667,96.0,84.0,6.0,31.0,3.0,17.0,329.0,220.0,239.0,119.0,32.0,37.0
20180119,0,Dingxi,Gansu,142.0,2.2,1.6,60.0,45.0,4.0,92.0,27.0,53.0,167.0,143.0,108.0,81.0,69.0,72.0
20180119,0,Dongguan,Guangdong,221.0,1.8,1.44,207.0,112.0,6.0,232.0,87.0,190.0,199.0,129.0,170.0,107.0,20.0,22.0
20180119,0,Dongying,Shandong,156.0,2.05,2.775,83.0,98.0,7.0,16.0,7.0,11.0,220.0,276.0,118.0,158.0,67.0,79.0
20180119,0,Ezhou,Hubei,163.0,1.6,1.6,25.0,43.0,31.0,57.0,39.0,49.0,146.0,149.0,123.0,120.0,5.0,9.0
20180119,0,Fangchenggang,Guangxi,104.0,1.2329999999999999,1.067,39.0,37.0,78.0,190.0,117.0,156.0,90.0,86.0,77.0,59.0,25.0,23.0
20180119,0,Foshan,Guangdong,202.0,2.012,1.6869999999999998,186.0,141.0,16.0,243.0,91.0,178.0,226.0,196.0,151.0,136.0,27.0,28.0
20180119,0,Fushun,Liaoning,126.0,1.95,1.683,66.0,63.0,18.0,74.0,26.0,54.0,139.0,163.0,95.0,108.0,34.0,39.0
20180119,0,Fuxin,Liaoning,105.0,1.4,0.94,62.0,42.0,15.0,77.0,24.0,62.0,114.0,93.0,78.0,62.0,96.0,69.0
20180119,0,Fuyang,Anhui,220.0,1.433,1.3,63.0,45.0,14.0,60.0,18.0,50.0,200.0,166.0,169.0,152.0,8.0,10.0
20180119,0,Fuzhou,Jiangxi,178.0,1.18,1.08,45.0,32.0,19.0,92.0,43.0,70.0,169.0,117.0,134.0,93.0,9.0,17.0
20180119,0,Ganzhou,Jiangxi,121.0,2.2,2.16,50.0,48.0,59.0,136.0,68.0,111.0,145.0,134.0,91.0,84.0,33.0,28.0
20180119,0,Guang'an,Sichuan,70.0,0.9,1.4,21.0,51.0,31.0,30.0,15.0,17.0,68.0,131.0,50.0,87.0,9.0,18.0
20180119,0,Guangyuan,Sichuan,59.0,0.725,0.775,29.0,27.0,66.0,86.0,73.0,79.0,66.0,80.0,24.0,21.0,16.0,16.0
20180119,0,Guangzhou,Guangdong,208.0,2.2,1.855,196.0,164.0,20.0,189.0,59.0,124.0,239.0,176.0,157.0,139.0,16.0,18.0
20180119,0,Guigang,Guangxi,135.0,1.025,0.975,71.0,47.0,28.0,155.0,68.0,128.0,218.0,143.0,101.0,85.0,20.0,34.0
20180119,0,Guilin,Guangxi,124.0,1.025,1.25,29.0,43.0,68.0,95.0,68.0,78.0,100.0,125.0,93.0,97.0,23.0,22.0
20180119,0,Guiyang,Guizhou,75.0,1.1,1.05,30.0,30.0,7.0,28.0,10.0,23.0,70.0,61.0,54.0,45.0,16.0,20.0
